latitude,longitude,elevation,slope,rainfall_24h,rainfall_72h,rainfall_intensity,soil_moisture,satellite_indicator,historical_landslide_occurrence,latent_risk_score,risk_level,risk_category,region_state
30.80461,79.11764,3637.6,69.89,52.47,121.27,4.62,58.35,49.29,100.0,62.77,2,high,Uttarakhand
25.29787,91.65817,1356.8,56.59,182.25,403.61,32.56,91.74,74.47,95.97,100.0,3,critical,Meghalaya
27.08166,93.6068,723.5,48.35,137.89,328.46,17.38,77.49,71.16,54.07,80.81,3,critical,Arunachal Pradesh
25.58593,94.12314,1524.8,46.97,5.89,20.39,0.27,35.95,24.05,73.5,27.0,0,low,Nagaland
25.68789,91.76539,2002.0,54.53,4.45,23.42,0.23,31.76,21.49,89.79,33.4,0,low,Meghalaya
24.8609,93.96862,732.0,56.16,9.79,35.37,0.54,13.91,28.99,78.05,34.66,0,low,Manipur
31.12542,77.27993,2145.4,39.89,159.97,287.18,21.29,71.47,68.63,96.65,82.59,3,critical,Himachal Pradesh
27.31208,88.60359,1692.0,54.12,13.99,33.43,0.61,42.86,31.14,77.57,41.88,1,moderate,Sikkim
27.21795,88.57119,1714.2,49.77,206.22,398.18,42.28,89.49,73.36,76.64,100.0,3,critical,Sikkim
24.7124,94.06818,513.1,37.63,30.21,105.0,2.24,58.16,61.12,79.91,39.71,0,low,Manipur
30.82977,79.08313,3403.5,52.61,147.82,343.68,15.85,66.84,80.44,87.86,87.74,3,critical,Uttarakhand
25.7673,94.05274,1561.6,37.5,1.31,4.1,0.08,28.18,31.85,75.79,24.21,0,low,Nagaland
25.51912,91.87075,2006.4,37.29,213.52,538.07,79.03,83.15,89.14,86.54,100.0,3,critical,Meghalaya
25.29479,91.62811,1367.8,40.04,72.02,163.1,11.89,35.0,52.19,96.4,51.27,1,moderate,Meghalaya
27.22934,88.63662,1560.7,53.11,183.9,380.0,41.31,85.2,88.6,97.43,100.0,3,critical,Sikkim
27.36914,88.64775,1592.5,49.38,143.05,298.57,14.45,68.4,68.43,83.17,78.65,2,high,Sikkim
26.13411,91.67335,50.0,27.41,28.09,90.54,1.78,63.52,55.56,64.56,38.43,0,low,Assam
30.84955,79.00996,3614.7,52.87,7.32,9.29,0.47,47.52,39.32,95.97,38.82,0,low,Uttarakhand
25.312,91.91357,2269.1,43.18,4.3,24.61,0.2,23.57,15.76,73.67,28.76,0,low,Meghalaya
25.53396,94.10242,1484.9,33.94,225.23,612.63,38.71,93.34,90.89,84.42,100.0,3,critical,Nagaland
25.50398,91.80952,1994.6,26.43,166.18,296.11,22.93,72.18,81.35,76.06,78.89,2,high,Meghalaya
25.70583,93.93846,1597.9,66.54,207.07,615.65,44.76,82.0,98.0,61.29,100.0,3,critical,Nagaland
23.57321,93.42395,1483.0,39.64,8.3,13.79,0.55,23.73,32.65,77.79,26.75,0,low,Mizoram
26.07628,91.69306,216.4,21.6,61.3,164.39,4.54,49.28,58.69,66.36,36.92,0,low,Assam
24.81253,94.02798,796.5,46.77,102.89,220.8,11.67,77.4,61.13,84.19,74.32,2,high,Manipur
24.84245,93.89367,1013.3,33.5,9.81,34.53,0.49,23.51,27.02,89.69,31.82,0,low,Manipur
26.99535,93.52806,705.2,25.08,152.79,462.89,56.3,91.72,92.56,42.8,100.0,3,critical,Arunachal Pradesh
24.88517,93.98419,778.6,43.27,2.1,4.24,0.09,30.08,32.27,90.59,27.29,0,low,Manipur
11.69638,76.02346,1133.8,56.26,20.41,26.23,0.89,29.56,30.82,96.93,38.7,0,low,Kerala
23.52619,93.24629,1790.1,56.8,69.06,128.37,11.13,63.73,41.24,83.66,63.42,2,high,Mizoram
27.29839,88.6039,1600.7,40.75,43.54,87.5,2.82,56.13,63.35,84.63,44.68,1,moderate,Sikkim
27.06059,88.31519,2439.0,53.72,52.66,129.13,4.22,65.34,70.0,79.48,57.83,1,moderate,West Bengal
31.04958,77.19548,2471.1,41.68,10.55,13.17,0.65,44.76,30.12,74.89,35.01,0,low,Himachal Pradesh
26.90372,88.24362,2031.2,38.2,34.1,78.42,3.39,37.36,47.55,75.72,36.64,0,low,West Bengal
26.16862,91.72204,142.3,25.23,15.12,80.3,1.22,47.09,47.63,72.45,31.83,0,low,Assam
11.55153,76.09158,771.0,39.3,82.06,254.36,12.21,80.67,85.31,97.76,75.93,2,high,Kerala
25.21653,91.72511,1271.2,28.02,54.13,99.19,3.44,55.52,46.49,93.6,36.43,0,low,Meghalaya
25.68198,94.17883,1607.7,56.24,52.57,123.63,3.69,52.07,58.21,63.05,55.57,1,moderate,Nagaland
26.21042,91.72363,407.2,26.34,100.07,259.19,15.2,74.56,83.92,60.33,60.79,2,high,Assam
27.09269,93.50144,801.1,35.43,4.02,11.18,0.22,36.63,25.65,62.28,23.1,0,low,Arunachal Pradesh
31.11858,77.15386,2245.4,39.95,14.94,16.46,0.85,26.49,23.02,100.0,33.17,0,low,Himachal Pradesh
24.83766,93.87597,858.8,41.54,6.58,23.64,0.47,42.63,33.4,75.26,33.19,0,low,Manipur
25.62987,91.92416,1989.9,54.15,64.57,151.57,4.54,75.0,49.48,88.36,66.7,2,high,Meghalaya
25.567,91.84894,1937.4,32.32,58.15,122.05,5.59,67.64,49.39,97.73,49.24,1,moderate,Meghalaya
24.78401,93.8896,780.8,40.12,113.97,284.66,11.71,65.0,86.95,84.2,73.68,2,high,Manipur
25.24437,91.76393,1508.4,43.41,77.13,118.47,4.83,64.04,50.38,91.81,56.92,1,moderate,Meghalaya
24.72423,94.05504,776.1,19.42,44.51,87.89,4.1,55.47,52.21,79.58,39.32,0,low,Manipur
31.11995,77.19824,2132.4,48.54,46.88,95.4,3.36,48.01,53.56,90.13,49.79,1,moderate,Himachal Pradesh
24.79682,94.00352,596.9,44.34,62.19,113.57,6.08,49.51,67.43,86.49,55.36,1,moderate,Manipur
26.20063,91.74358,326.1,26.94,62.56,112.57,3.96,50.32,49.57,80.74,40.2,1,moderate,Assam
27.13675,93.55138,641.9,32.89,37.28,93.03,3.98,52.39,54.85,54.93,41.01,1,moderate,Arunachal Pradesh
24.89627,93.9123,719.4,38.76,30.13,71.11,2.31,64.5,55.5,79.98,45.18,1,moderate,Manipur
27.05468,93.61001,635.6,31.07,16.76,60.39,1.35,29.21,23.23,52.28,26.51,0,low,Arunachal Pradesh
11.60831,75.99522,798.9,53.45,149.77,208.6,21.97,83.4,88.53,93.65,88.92,3,critical,Kerala
27.0336,88.23874,1852.1,41.84,46.29,104.09,4.81,50.82,55.58,74.67,48.62,1,moderate,West Bengal
11.70344,76.10756,904.6,52.0,8.86,34.13,1.1,58.91,70.0,85.89,37.5,0,low,Kerala
23.42466,93.27554,1730.4,59.53,128.69,394.77,21.48,90.93,88.36,59.67,98.3,3,critical,Mizoram
27.16664,93.48014,947.3,51.2,3.36,36.45,0.18,40.74,32.16,66.27,34.34,0,low,Arunachal Pradesh
23.44118,93.24681,1786.8,41.12,14.93,19.01,1.16,17.14,8.9,65.84,20.65,0,low,Mizoram
26.97179,88.28752,2094.8,47.75,47.66,112.8,5.23,50.38,53.37,69.22,48.89,1,moderate,West Bengal
26.11419,91.74188,50.0,41.08,101.83,329.67,12.72,92.71,71.76,62.03,76.12,2,high,Assam
27.34628,88.49714,1703.5,69.9,40.73,126.82,2.99,49.77,50.77,78.37,66.28,2,high,Sikkim
23.43006,93.35114,1913.7,40.26,2.0,15.1,0.16,50.0,22.13,84.31,34.58,0,low,Mizoram
26.09815,91.66832,118.8,22.1,64.15,273.24,12.26,87.68,76.12,71.15,62.25,2,high,Assam
23.45131,93.30356,1641.5,40.94,93.76,313.15,10.44,85.7,84.05,60.19,73.01,2,high,Mizoram
27.09266,88.20427,2239.3,55.42,50.56,92.11,5.76,39.94,55.15,81.1,54.37,1,moderate,West Bengal
11.70353,76.14361,1034.0,52.33,263.5,603.55,55.57,94.23,92.95,100.0,100.0,3,critical,Kerala
24.79883,93.9682,543.6,40.9,53.58,115.01,8.08,35.0,46.19,91.72,51.03,1,moderate,Manipur
25.2968,91.75529,1500.4,35.72,138.37,314.48,28.95,75.97,74.61,98.05,85.75,3,critical,Meghalaya
27.09726,88.34949,1925.2,48.66,3.82,5.19,0.19,40.88,19.49,89.84,31.58,0,low,West Bengal
11.79808,76.14139,954.3,43.29,212.45,558.5,60.87,83.93,89.45,88.32,100.0,3,critical,Kerala
27.36832,88.54171,1689.6,53.93,144.97,292.36,18.02,86.5,80.25,87.5,91.31,3,critical,Sikkim
23.53113,93.45168,1909.4,32.74,7.05,39.41,0.31,47.96,31.63,80.13,33.52,0,low,Mizoram
26.18487,91.65662,80.2,46.53,60.92,120.59,4.68,35.0,44.62,65.08,49.56,1,moderate,Assam
11.73441,76.18565,878.1,55.31,107.49,262.81,18.46,81.78,74.59,86.4,80.77,3,critical,Kerala
25.26211,91.73151,1536.2,49.87,128.61,310.95,26.5,74.04,74.67,99.63,90.06,3,critical,Meghalaya
11.66113,76.18582,929.2,56.49,4.17,100.94,0.21,34.82,34.33,93.22,39.95,0,low,Kerala
31.02444,77.04745,2198.0,21.19,245.74,528.61,71.59,96.7,98.0,95.8,100.0,3,critical,Himachal Pradesh
31.11707,77.37532,2078.2,48.59,2.61,18.55,0.15,22.23,24.33,87.57,33.76,0,low,Himachal Pradesh
27.0677,88.36875,2122.6,40.76,133.0,341.48,25.31,78.98,75.91,83.39,89.61,3,critical,West Bengal
27.21553,88.25125,1739.9,38.11,1.49,4.5,0.07,21.63,20.33,82.35,27.86,0,low,West Bengal
27.13629,88.21889,2061.7,57.52,43.68,94.06,4.8,72.45,61.36,83.17,63.68,2,high,West Bengal
25.29673,91.71758,1143.8,41.12,9.52,13.89,0.5,48.88,33.66,88.69,33.0,0,low,Meghalaya
25.72724,94.09017,1403.2,43.85,6.69,29.63,0.31,36.53,26.64,78.11,34.76,0,low,Nagaland
26.22839,91.71489,251.7,25.14,177.79,544.91,29.68,89.65,76.18,72.0,100.0,3,critical,Assam
27.09851,93.58523,776.6,40.97,25.04,28.74,1.21,38.36,17.29,54.64,30.77,0,low,Arunachal Pradesh
31.23701,77.23539,2326.1,57.67,12.37,32.11,0.57,32.23,36.51,99.19,43.22,1,moderate,Himachal Pradesh
23.44725,93.44217,1573.4,43.58,36.89,99.43,3.48,75.0,54.39,83.23,54.83,1,moderate,Mizoram
26.8317,88.35383,2167.9,61.55,137.07,522.64,37.71,88.66,83.38,76.18,100.0,3,critical,West Bengal
23.55859,93.23932,1599.4,44.97,143.17,396.09,31.6,85.67,84.55,100.0,100.0,3,critical,Mizoram
27.00443,88.33899,2226.9,39.84,157.65,322.35,38.02,84.2,84.16,67.03,90.52,3,critical,West Bengal
30.72723,79.02732,3747.6,70.41,0.62,15.72,0.03,20.66,28.49,81.36,46.41,1,moderate,Uttarakhand
27.31814,88.72136,1583.0,59.72,254.14,612.65,63.22,92.02,75.0,82.55,100.0,3,critical,Sikkim
25.32262,91.72444,1252.0,56.46,1.55,3.21,0.09,20.64,21.66,87.29,35.18,0,low,Meghalaya
24.81161,93.89697,1053.0,30.83,142.32,314.93,16.0,72.88,88.12,88.0,82.14,3,critical,Manipur
30.82756,78.94325,3899.5,59.98,26.94,51.47,2.18,35.18,17.33,96.03,46.79,1,moderate,Uttarakhand
25.41411,91.89977,1793.7,39.77,2.38,14.59,0.11,32.81,20.51,82.02,26.47,0,low,Meghalaya
27.08345,93.72011,647.6,44.95,54.7,84.45,3.63,75.0,40.51,59.41,51.11,1,moderate,Arunachal Pradesh
27.25723,93.72889,860.7,39.75,11.8,43.2,0.87,52.06,70.0,67.84,35.78,0,low,Arunachal Pradesh
30.79745,79.07945,3474.8,61.24,10.18,71.14,0.73,18.96,18.88,85.41,38.63,0,low,Uttarakhand
11.72553,76.13866,749.1,58.93,0.29,4.64,0.02,37.86,17.57,89.91,34.72,0,low,Kerala
31.02053,77.13845,2393.0,28.91,148.88,343.58,35.17,78.79,55.0,87.99,87.52,3,critical,Himachal Pradesh
30.7195,79.1287,3823.1,68.24,9.49,28.51,0.41,50.0,24.07,88.45,50.76,1,moderate,Uttarakhand
27.18024,93.57831,1008.5,25.61,19.77,21.46,0.87,27.61,35.78,59.31,17.32,0,low,Arunachal Pradesh
24.85225,93.90721,697.2,42.81,10.03,72.71,1.37,42.99,42.42,78.35,36.91,0,low,Manipur
27.49288,88.57665,1493.8,56.67,156.31,474.26,34.34,88.53,85.35,87.85,100.0,3,critical,Sikkim
25.60558,91.85436,2005.6,55.34,51.2,92.17,3.9,75.0,49.68,68.01,59.36,1,moderate,Meghalaya
23.52546,93.28258,1661.1,45.59,157.82,436.96,31.97,85.47,95.48,67.08,99.12,3,critical,Mizoram
25.22571,91.63417,1724.7,48.28,126.42,340.47,14.89,75.04,69.69,86.4,83.55,3,critical,Meghalaya
25.38465,91.8697,1722.5,36.68,7.55,12.68,0.39,38.09,27.64,77.78,25.21,0,low,Meghalaya
11.59271,76.20683,932.0,47.02,63.62,111.44,10.41,67.43,52.7,93.14,59.7,1,moderate,Kerala
30.8794,79.08633,3562.7,62.69,210.13,465.64,49.57,94.48,81.81,85.15,100.0,3,critical,Uttarakhand
25.27252,91.78521,1593.2,53.53,6.88,9.41,0.48,20.02,17.16,94.18,27.84,0,low,Meghalaya
25.41044,91.85584,1360.1,46.79,9.34,41.26,0.41,25.48,15.96,91.41,34.28,0,low,Meghalaya
27.24438,93.73173,655.4,27.06,4.6,28.17,0.26,16.3,28.0,66.42,21.94,0,low,Arunachal Pradesh
27.28093,88.54541,1877.4,40.59,27.71,83.94,4.44,53.61,46.39,72.46,41.43,1,moderate,Sikkim
24.73654,93.91198,664.6,49.91,178.75,446.52,39.82,85.06,64.39,92.26,100.0,3,critical,Manipur
30.992,77.25406,2217.9,57.61,1.41,7.74,0.11,29.85,11.32,85.2,34.77,0,low,Himachal Pradesh
25.22091,91.7457,1511.9,30.63,124.74,359.73,16.47,77.48,72.84,91.94,82.87,3,critical,Meghalaya
27.4248,88.75538,1859.5,58.88,10.24,35.58,0.49,25.91,29.29,80.97,42.59,1,moderate,Sikkim
25.36648,91.79219,1500.0,60.17,71.21,125.81,5.52,62.13,41.75,84.41,62.52,2,high,Meghalaya
24.89913,93.89133,595.0,33.18,241.67,592.09,55.01,96.58,93.17,80.14,100.0,3,critical,Manipur
24.84152,93.96986,950.1,45.49,12.19,16.34,0.98,28.69,24.52,90.41,26.58,0,low,Manipur
30.86349,79.02838,3365.1,54.43,63.92,96.65,5.32,43.92,55.74,91.47,53.24,1,moderate,Uttarakhand
26.23234,91.72014,429.0,31.42,14.46,21.26,0.66,20.25,27.33,85.98,22.19,0,low,Assam
27.13654,93.70208,695.1,29.49,49.6,143.26,3.38,62.54,66.55,68.66,45.79,1,moderate,Arunachal Pradesh
26.23513,91.61702,474.1,42.02,209.91,537.83,86.19,82.16,87.15,55.78,100.0,3,critical,Assam
27.35401,88.45165,1629.4,56.51,2.61,17.05,0.2,23.66,43.46,87.7,35.28,0,low,Sikkim
25.44488,91.90534,1987.3,40.78,63.48,110.62,4.39,66.58,42.02,91.47,56.19,1,moderate,Meghalaya
26.128,91.78434,50.0,32.51,6.51,19.01,0.34,22.82,26.5,79.25,24.58,0,low,Assam
25.8345,94.24515,1534.8,49.44,73.5,238.01,15.89,85.43,55.0,80.64,72.91,2,high,Nagaland
27.16225,93.6823,646.0,34.94,74.16,125.13,8.28,51.22,35.41,58.88,37.25,0,low,Arunachal Pradesh
11.77561,76.04348,910.9,47.25,138.75,270.58,22.16,80.91,68.34,95.68,85.36,3,critical,Kerala
25.52855,94.01559,1689.7,47.97,5.85,19.13,0.25,27.17,15.63,79.7,31.11,0,low,Nagaland
24.79167,94.07348,735.3,50.72,11.51,30.8,0.58,24.47,25.39,85.1,38.27,0,low,Manipur
25.258,91.61535,1351.3,51.95,11.71,17.41,0.92,18.93,13.83,100.0,35.89,0,low,Meghalaya
27.18062,88.23006,2098.7,30.69,96.8,252.1,12.51,88.54,80.07,68.04,69.41,2,high,West Bengal
26.03447,91.71743,50.0,37.69,35.77,96.41,5.43,67.97,63.79,64.25,48.24,1,moderate,Assam
23.31969,93.47078,1768.2,45.82,48.71,98.52,6.38,46.77,37.42,82.0,44.27,1,moderate,Mizoram
30.83111,79.1037,3718.0,53.82,11.09,38.01,0.53,44.82,38.41,100.0,45.35,1,moderate,Uttarakhand
31.14937,77.17724,2225.9,54.77,233.48,653.51,47.25,89.9,91.2,91.51,100.0,3,critical,Himachal Pradesh
25.1871,91.71372,1424.5,53.28,33.78,112.92,2.3,48.01,46.73,100.0,52.53,1,moderate,Meghalaya
24.79711,93.92451,810.8,33.66,12.36,18.6,0.64,32.81,20.53,67.01,29.46,0,low,Manipur
31.17038,77.00187,2466.8,43.89,9.34,23.95,0.66,50.0,31.35,82.71,34.79,0,low,Himachal Pradesh
23.42464,93.149,1642.5,55.75,13.41,74.95,1.23,55.55,55.23,64.76,49.89,1,moderate,Mizoram
26.09609,91.69108,219.6,36.78,17.73,71.09,1.1,30.83,31.12,54.79,23.79,0,low,Assam
24.73019,93.97162,894.3,39.2,56.95,119.17,4.25,75.0,64.0,88.95,60.5,2,high,Manipur
27.05559,88.31247,1785.4,59.66,17.89,102.83,2.85,56.34,49.02,82.02,54.31,1,moderate,West Bengal
30.80163,79.17958,3543.5,53.75,53.63,145.11,6.36,60.4,44.01,100.0,65.81,2,high,Uttarakhand
31.26601,77.30975,2505.8,66.28,37.13,61.38,5.7,54.54,52.44,79.92,55.25,1,moderate,Himachal Pradesh
31.10827,77.18583,2266.8,46.48,16.57,95.05,1.82,39.91,45.57,97.05,45.38,1,moderate,Himachal Pradesh
25.58568,91.80485,2046.6,49.96,180.41,355.02,19.84,80.92,59.77,94.76,95.36,3,critical,Meghalaya
26.14377,91.61805,50.0,22.76,120.95,284.79,15.4,66.83,84.28,72.88,67.8,2,high,Assam
30.70187,79.04539,3670.7,50.84,11.34,29.62,0.9,30.49,25.65,100.0,37.08,0,low,Uttarakhand
26.91405,93.64276,706.5,29.98,40.89,177.12,4.33,66.14,60.89,51.96,49.09,1,moderate,Arunachal Pradesh
25.73141,94.05114,1426.5,29.11,141.29,380.76,25.1,89.08,89.79,85.78,85.88,3,critical,Nagaland
27.10902,88.28218,2313.3,37.04,2.48,3.37,0.12,39.41,36.82,65.82,26.87,0,low,West Bengal
11.64313,76.21291,820.0,46.35,221.78,541.22,43.49,92.87,98.0,100.0,100.0,3,critical,Kerala
11.70753,76.18184,760.9,46.41,4.63,7.55,0.34,27.18,21.22,92.49,32.59,0,low,Kerala
25.00044,93.94286,820.0,52.56,48.71,65.41,3.12,45.99,59.07,80.81,45.87,1,moderate,Manipur
31.12451,77.09613,2275.9,55.89,70.7,120.36,5.22,69.15,45.95,95.65,61.59,2,high,Himachal Pradesh
25.36168,91.66781,1663.8,35.76,0.6,5.95,0.03,26.27,21.36,100.0,22.33,0,low,Meghalaya
27.46194,88.67887,1573.8,41.27,64.74,140.24,10.62,65.3,63.21,75.54,52.27,1,moderate,Sikkim
25.70015,94.04312,1534.8,44.73,0.89,34.9,0.04,22.87,28.49,70.88,30.97,0,low,Nagaland
30.71213,79.07189,3717.4,49.97,45.74,108.98,6.65,71.07,70.0,100.0,57.37,1,moderate,Uttarakhand
27.03141,88.25612,1794.1,38.05,4.63,16.9,0.27,10.0,16.76,87.5,24.96,0,low,West Bengal
31.31819,77.20458,2259.7,60.31,221.9,641.34,74.17,94.43,84.32,87.24,100.0,3,critical,Himachal Pradesh
11.84893,75.97962,902.4,34.57,46.15,98.15,5.07,54.49,46.41,96.52,38.75,0,low,Kerala
25.24899,91.70309,1574.0,51.7,125.17,365.92,14.52,85.27,75.6,82.57,93.0,3,critical,Meghalaya
27.19243,93.73179,870.3,37.65,279.68,563.65,64.25,89.31,81.6,51.0,100.0,3,critical,Arunachal Pradesh
31.22896,77.07507,2307.0,52.3,64.49,100.15,4.95,62.39,63.21,83.75,62.58,2,high,Himachal Pradesh
24.87654,94.02402,483.0,43.37,59.82,132.96,5.4,57.65,46.62,79.94,57.38,1,moderate,Manipur
31.05204,77.18203,2074.6,36.24,226.85,460.87,76.32,83.94,87.5,83.01,100.0,3,critical,Himachal Pradesh
23.56045,93.45875,1691.7,45.15,46.1,110.38,3.03,57.63,51.36,78.21,47.49,1,moderate,Mizoram
27.0019,93.5544,822.3,41.58,59.21,130.74,4.86,35.89,56.34,59.76,43.46,1,moderate,Arunachal Pradesh
26.95726,88.13742,1700.9,59.34,137.76,309.96,22.67,80.28,74.35,76.44,91.47,3,critical,West Bengal
30.73769,79.09849,3534.2,54.18,107.78,285.51,18.7,87.9,75.21,94.24,95.2,3,critical,Uttarakhand
27.23101,88.56738,1777.5,56.82,1.84,21.72,0.1,18.62,19.5,88.67,32.01,0,low,Sikkim
25.63831,91.90689,1998.6,48.47,33.39,90.91,4.28,50.53,44.84,82.89,53.77,1,moderate,Meghalaya
27.01191,93.55285,755.6,36.28,1.94,6.01,0.13,27.0,8.99,53.57,19.09,0,low,Arunachal Pradesh
31.1103,77.07097,2073.0,67.8,1.49,14.42,0.07,26.89,44.09,89.96,46.99,1,moderate,Himachal Pradesh
25.59784,94.08527,1646.3,44.0,140.77,465.75,28.3,89.88,93.57,73.25,100.0,3,critical,Nagaland
25.43837,91.96238,2316.1,38.98,201.69,626.07,55.34,92.43,80.2,74.67,100.0,3,critical,Meghalaya
11.68811,76.14478,1045.6,49.31,3.39,8.92,0.21,40.2,29.87,97.87,35.8,0,low,Kerala
25.72478,94.13168,1400.4,46.89,48.65,109.3,5.19,41.47,63.12,90.79,45.73,1,moderate,Nagaland
23.47533,93.33932,1868.1,42.43,24.43,101.02,2.74,55.11,44.52,68.73,38.94,0,low,Mizoram
27.03471,88.31143,1998.7,20.39,12.63,54.24,1.1,46.81,59.56,69.24,28.9,0,low,West Bengal
31.20488,77.20819,2310.1,53.81,31.83,97.36,4.24,61.51,50.84,100.0,53.72,1,moderate,Himachal Pradesh
27.12783,88.26767,2241.5,47.82,10.87,11.04,0.76,26.45,31.34,74.14,30.03,0,low,West Bengal
31.026,77.20935,2130.6,42.12,192.4,528.39,62.11,86.12,94.9,89.97,100.0,3,critical,Himachal Pradesh
25.72863,94.08407,1548.6,44.23,41.41,91.36,4.04,35.0,41.17,86.85,39.32,0,low,Nagaland
24.75031,93.99545,961.1,31.07,64.79,142.11,10.64,84.55,82.27,84.16,63.95,2,high,Manipur
11.71059,76.19302,907.1,42.59,41.9,104.01,6.53,35.99,42.66,94.92,42.79,1,moderate,Kerala
23.48356,93.30444,1618.4,53.29,41.09,45.47,3.34,26.16,6.18,52.32,36.68,0,low,Mizoram
24.84917,93.88205,713.4,41.58,66.51,272.09,8.58,74.14,87.56,78.51,66.48,2,high,Manipur
27.50691,88.70079,1557.4,47.05,29.83,80.31,1.97,64.67,43.7,96.65,54.55,1,moderate,Sikkim
24.81686,93.95534,779.4,44.8,143.21,249.89,14.79,71.24,83.42,80.26,80.91,3,critical,Manipur
26.95002,88.32038,1805.7,49.19,37.09,86.12,3.88,62.3,49.92,84.7,48.82,1,moderate,West Bengal
30.76615,79.02288,3369.0,61.98,12.17,25.18,0.65,27.38,18.52,85.17,38.81,0,low,Uttarakhand
25.27655,91.72209,1567.9,45.68,129.65,289.37,20.2,78.11,80.37,94.14,83.4,3,critical,Meghalaya
26.04806,91.77144,50.0,32.68,4.14,6.57,0.21,44.13,23.61,76.17,26.03,0,low,Assam
27.27764,88.66036,1641.2,37.27,3.63,43.79,0.27,48.82,51.48,98.03,28.46,0,low,Sikkim
25.57934,94.06812,1398.3,54.08,98.39,302.61,11.42,92.56,76.3,70.79,88.56,3,critical,Nagaland
25.08045,93.96806,930.9,33.33,66.97,159.09,10.83,63.93,49.2,71.14,56.58,1,moderate,Manipur
27.27102,88.79222,1922.9,55.74,119.83,408.7,45.94,87.83,86.35,98.11,100.0,3,critical,Sikkim
23.35487,93.3103,1704.0,36.94,56.95,134.44,7.71,56.41,51.8,67.03,47.97,1,moderate,Mizoram
23.61648,93.35146,1793.8,52.58,75.94,139.07,9.33,52.08,40.88,77.35,58.81,1,moderate,Mizoram
31.02049,77.09598,2183.9,67.34,159.12,552.6,44.62,87.6,95.21,89.53,100.0,3,critical,Himachal Pradesh
30.67503,79.13728,3719.4,62.71,212.19,421.26,61.85,95.09,87.41,97.42,100.0,3,critical,Uttarakhand
27.57773,88.61229,1671.3,62.06,121.14,297.46,16.95,81.07,69.44,96.32,96.21,3,critical,Sikkim
24.80127,93.85763,817.7,41.32,124.5,277.17,23.55,88.35,84.24,81.77,83.89,3,critical,Manipur
11.75344,76.25559,1085.9,60.98,113.25,284.27,18.88,81.75,90.0,87.9,91.54,3,critical,Kerala
30.77387,79.07869,3660.9,43.85,33.86,85.18,2.19,54.2,64.1,100.0,48.35,1,moderate,Uttarakhand
25.24314,91.86352,1391.1,35.97,40.91,117.0,4.25,53.11,68.49,90.03,50.28,1,moderate,Meghalaya
31.0017,77.10426,2205.4,61.31,26.57,49.47,1.4,31.35,25.67,89.69,40.52,1,moderate,Himachal Pradesh
24.866,93.84634,689.6,41.97,135.87,275.16,23.7,77.69,62.28,85.29,78.63,2,high,Manipur
27.02562,93.48263,703.3,43.15,97.44,315.12,9.94,80.95,59.8,64.19,74.15,2,high,Arunachal Pradesh
30.67778,79.11936,3523.0,57.64,47.47,129.99,3.6,35.0,30.0,99.29,53.49,1,moderate,Uttarakhand
31.18696,77.14547,2373.9,38.71,193.64,392.95,44.16,70.75,86.08,93.83,100.0,3,critical,Himachal Pradesh
26.07271,91.86935,118.2,34.71,53.54,164.03,6.53,44.55,47.11,74.42,45.54,1,moderate,Assam
30.78058,78.84782,3734.2,38.77,103.41,239.84,21.82,95.0,66.55,93.85,79.36,2,high,Uttarakhand
23.45297,93.29063,1986.2,33.48,8.54,16.4,0.38,10.0,13.78,71.64,13.42,0,low,Mizoram
25.78631,94.26495,1287.1,46.94,41.2,94.75,2.82,35.0,42.71,88.58,44.66,1,moderate,Nagaland
25.2766,91.6134,1383.6,41.98,65.11,132.65,6.53,52.83,52.13,94.55,50.96,1,moderate,Meghalaya
27.0143,88.30317,2026.7,40.14,7.87,20.69,0.37,42.18,30.11,76.83,33.58,0,low,West Bengal
25.74394,94.07324,1410.0,35.38,192.81,420.78,27.9,74.2,78.36,94.57,97.33,3,critical,Nagaland
23.36617,93.21603,1949.6,55.94,60.7,276.08,13.46,83.31,79.52,65.18,76.14,2,high,Mizoram
27.12556,88.23811,1899.2,41.33,28.89,76.93,4.2,62.21,42.8,72.38,41.25,1,moderate,West Bengal
30.72894,79.06644,3635.4,51.91,253.26,542.48,76.27,95.73,91.5,84.96,100.0,3,critical,Uttarakhand
26.96444,88.25349,2247.2,55.59,19.15,118.57,2.43,37.18,49.62,67.48,41.14,1,moderate,West Bengal
23.47988,93.37886,1439.9,40.97,174.22,469.17,79.91,85.31,84.47,69.84,100.0,3,critical,Mizoram
31.12976,77.08757,2376.7,56.79,131.85,328.03,21.02,95.0,79.87,91.77,100.0,3,critical,Himachal Pradesh
25.63315,91.94405,1966.2,39.1,3.03,13.81,0.19,36.75,24.34,92.58,32.73,0,low,Meghalaya
27.06766,93.59625,694.5,37.98,156.95,402.89,23.77,80.23,59.43,61.49,90.51,3,critical,Arunachal Pradesh
30.9825,77.05624,2161.8,56.81,49.48,122.38,4.45,49.57,51.54,85.85,58.95,1,moderate,Himachal Pradesh
27.31892,88.70362,1649.2,48.45,53.28,87.58,8.39,40.99,54.86,76.8,55.07,1,moderate,Sikkim
11.6822,76.05518,1110.5,43.84,1.39,3.67,0.06,40.72,37.26,93.19,30.19,0,low,Kerala
27.40917,88.56526,1811.4,53.17,2.79,4.21,0.16,33.65,24.34,93.09,38.66,0,low,Sikkim
